JAHR_STA	KANTON	B003_GESCHLECHT_KBEZ	age_group	JAHRESFRANCHISE_E	JAHRESFRANCHISE_K	ANZAHL_VERS_MONATE	ANZAHL_VERS
2021	SZ	m	66-75	1000	0	243.65256176702678	NA
2021	SZ	m	66-75	1500	400	347.16505922935903	NA
2021	SZ	m	66-75	2000	0	200.9075874467939	NA
2021	SZ	m	66-75	2500	600	481.94745093770325	42.84003824740648
2021	SZ	m	66-75	300	0	1918.9374812559784	162.92590965749696
2021	SZ	m	66-75	500	0	411.3148805052042	NA
2021	SZ	m	66-75	1000	0	146.48356501944363	NA
2021	SZ	m	66-75	1500	400	211.13485635630786	NA
2021	SZ	m	66-75	2000	0	80.89900265790521	NA
2021	SZ	m	66-75	2500	600	320.3518572617322	NA
2021	SZ	m	76-	300	0	1498.027866940573	131.4331675763242
2021	SZ	m	76-	500	0	314.3779289417714	NA
2021	SZ	m	76-	1000	0	123.22421786561608	NA
2021	SZ	m	76-	1500	400	73.26305398531258	NA
2021	SZ	m	76-	2000	0	107.73912886530161	NA
2021	SZ	m	76-	2500	600	166.50171816907823	NA
2021	SZ	m	76-	300	0	1322.6221349924804	114.6820298107341
2021	SZ	m	76-	500	0	175.04260708764195	NA
2021	SZ	m	76-	1000	0	72.31143379695713	NA
2021	SZ	m	76-	1500	400	81.71839018300176	NA
2021	SZ	m	76-	2000	0	37.726431872695684	NA
2021	SZ	m	76-	2500	600	59.86223164945841	NA
2021	SZ	m	76-	300	0	144.08851349204778	NA
2021	SZ	m	76-	500	0	0.6034657689183938	NA
2021	SZ	m	76-	1000	0	30.680581033229828	NA
2021	SZ	w	0-18	0	200	262.5933295661956	NA
2021	SZ	w	0-18	300	0	10759.536913596392	957.9525213930756
2021	SZ	w	0-18	1500	400	62.956388399004936	NA
2021	SZ	w	0-18	2500	600	295.32539651855825	NA
2021	SZ	w	19-25	300	0	2081.9641433246434	193.73981566308066
2021	SZ	w	19-25	500	0	105.34870302677155	NA
2021	SZ	w	19-25	1000	0	189.66658017411828	NA
2021	SZ	w	19-25	1500	400	251.01153528504074	NA
2021	SZ	w	19-25	2000	0	211.67454291507602	NA
2021	SZ	w	19-25	2500	600	1522.1776362287253	143.42467045830563
2021	SZ	w	26-35	300	0	1382.2083765935897	131.97842149343342
2021	SZ	w	26-35	500	0	267.5763092599809	NA
2021	SZ	w	26-35	1000	0	130.99724786914885	NA
2021	SZ	w	26-35	1500	400	215.2706535267085	NA
2021	SZ	w	26-35	2000	0	204.52809167280793	NA
2021	SZ	w	26-35	2500	600	1609.47283655487	165.02281150314957
2021	SZ	w	26-35	300	0	1707.8927493218332	161.78127693478018
2021	SZ	w	26-35	500	0	320.07354757815597	NA
2021	SZ	w	26-35	1000	0	346.14483092948797	NA
2021	SZ	w	26-35	1500	400	345.29159007780254	NA
2021	SZ	w	26-35	2000	0	157.45287855528295	NA
2021	SZ	w	26-35	2500	600	2197.0430870240925	209.22253647819161
2021	SZ	w	36-45	300	0	1781.9414889674633	160.2360256994143
2021	SZ	w	36-45	500	0	602.8302113562822	53.092582130339
2021	SZ	w	36-45	1000	0	325.1623357720673	NA
2021	SZ	w	36-45	1500	400	443.225292192474	40.226742008235306
2021	SZ	w	36-45	2000	0	407.40664889238775	NA
2021	SZ	w	36-45	2500	600	2045.015624498576	189.1240361025557
2021	SZ	w	36-45	300	0	1794.5457420952619	164.98577116942033
2021	SZ	w	36-45	500	0	716.5384426433593	58.89660488581285
2021	SZ	w	36-45	1000	0	347.3295418228954	NA
2021	SZ	w	36-45	1500	400	529.5254149548709	50.9929178012535
2021	SZ	w	36-45	2000	0	584.4255165543407	49.288429173175246
2021	SZ	w	36-45	2500	600	1835.1481512949615	166.99161217128858
2021	SZ	w	46-55	300	0	1804.5079786027222	154.52892806567252
2021	SZ	w	46-55	500	0	807.0467165280133	73.88873706618324
2021	SZ	w	46-55	1000	0	311.23388379998505	NA
2021	SZ	w	46-55	1500	400	770.5942112337798	63.79181723156944
2021	SZ	w	46-55	2000	0	335.59157977931204	NA
2021	SZ	w	46-55	2500	600	1409.0086951050907	120.40185872791335
2021	SZ	w	46-55	300	0	2498.953728660941	224.37106110341847
2021	SZ	w	46-55	500	0	951.2770485609769	79.60346764931455
2021	SZ	w	46-55	1000	0	396.70101315528154	NA
2021	SZ	w	46-55	1500	400	595.5735414589196	50.76677695475519
2021	SZ	w	46-55	2000	0	470.60058717243373	40.57897774036974
2021	SZ	w	46-55	2500	600	1382.909054892957	125.31271499581635
2021	SZ	w	56-65	300	0	2748.571077287495	233.77752476464957
2021	SZ	w	56-65	500	0	962.6561699658632	83.98721395432949
2021	SZ	w	56-65	1000	0	430.29825501941144	NA
2021	SZ	w	56-65	1500	400	501.9779822397977	47.29346455959603
2021	SZ	w	56-65	2000	0	357.8050162047148	NA
2021	SZ	w	56-65	2500	600	1173.5804718341678	99.45966330682859
2021	SZ	w	56-65	300	0	2133.995072043538	187.3842358943075
2021	SZ	w	56-65	500	0	971.8157239119708	81.6600384991616
2021	SZ	w	56-65	1000	0	225.70666684024036	NA
2021	SZ	w	56-65	1500	400	541.4389859233052	48.24135266011581
2021	SZ	w	56-65	2000	0	231.64708092994988	NA
2021	SZ	w	56-65	2500	600	681.5161543916911	65.8054289673455
2021	SZ	w	66-75	300	0	2068.1990473988653	171.05491356924176
2021	SZ	w	66-75	500	0	754.2074033046514	61.059226191136986
2021	SZ	w	66-75	1000	0	211.7085132803768	NA
2021	SZ	w	66-75	1500	400	241.4155720062554	NA
2021	SZ	w	66-75	2000	0	73.72257559932768	NA
2021	SZ	w	66-75	2500	600	423.08344449289143	NA
2021	SZ	w	66-75	300	0	2108.9564216406643	177.1345802936703
2021	SZ	w	66-75	500	0	363.09990305639803	NA
2021	SZ	w	66-75	1000	0	110.16944700479507	NA
2021	SZ	w	66-75	1500	400	114.15784498862922	NA
2021	SZ	w	66-75	2000	0	87.76285406015813	NA
2021	SZ	w	66-75	2500	600	173.088081587106	NA
2021	SZ	w	76-	300	0	1640.2998320385814	147.43793814256787
2021	SZ	w	76-	500	0	259.99405778199434	NA
2021	SZ	w	76-	1000	0	96.87421045638621	NA
2021	SZ	w	76-	1500	400	14.020003928318616	NA
2021	SZ	w	76-	2000	0	23.34899660758674	NA
2021	SZ	w	76-	2500	600	88.8664405606687	NA
2021	SZ	w	76-	300	0	1911.7538256072999	167.78086329065263
2021	SZ	w	76-	500	0	196.90658533088862	NA
2021	SZ	w	76-	1000	0	83.8783589798212	NA
2021	SZ	w	76-	1500	400	33.77043262682855	NA
2021	SZ	w	76-	2000	0	44.517835691571236	NA
2021	SZ	w	76-	2500	600	7.788279639557004	NA
2021	SZ	w	76-	300	0	455.0824566718936	44.735289784614
2021	SZ	w	76-	500	0	46.94861358352006	NA
2021	SZ	w	76-	1000	0	16.850912506654858	NA
2021	SZ	w	76-	1500	400	6.560390196740627	NA
2021	SZ	w	76-	2000	0	31.886979522183537	NA
2021	TG	m	0-18	0	200	878.5475437343865	76.43106298241764
2021	TG	m	0-18	300	0	68676.25388692365	6038.087204763666
2021	TG	m	0-18	1500	400	835.971498752758	71.0947667597793
2021	TG	m	0-18	2500	600	1241.1927583955974	120.82177100377157
2021	TG	m	19-25	300	0	8869.455482115447	839.7271048203111
2021	TG	m	19-25	500	0	540.6235964591056	50.64803121332079
2021	TG	m	19-25	1000	0	779.7324345204979	76.26465391786769
2021	TG	m	19-25	1500	400	2202.477849505171	211.3499568621628
2021	TG	m	19-25	2000	0	931.2182268854231	85.7362093119882
2021	TG	m	19-25	2500	600	9696.157989173531	949.0149664087221
2021	TG	m	26-35	300	0	4939.760235979557	456.24335537012666
2021	TG	m	26-35	500	0	540.5040301101654	58.642588374204934
2021	TG	m	26-35	1000	0	966.1386510232836	92.36756159272045
2021	TG	m	26-35	1500	400	1832.0097012075782	175.0548686082475
2021	TG	m	26-35	2000	0	1084.1086513121427	99.59362333314493
2021	TG	m	26-35	2500	600	11054.590745094642	1054.2585795815103
2021	TG	m	26-35	300	0	4935.423796236664	453.8872839980759
2021	TG	m	26-35	500	0	761.6690792366862	70.41860176809132
2021	TG	m	26-35	1000	0	1191.4198927373438	104.24142190162092
2021	TG	m	26-35	1500	400	2399.3517240571978	214.3467090567574
2021	TG	m	26-35	2000	0	1374.8134711325913	120.15599814290181
2021	TG	m	26-35	2500	600	13124.320378891156	1209.7095082453452
2021	TG	m	36-45	300	0	6172.552595113218	537.7104433472268
2021	TG	m	36-45	500	0	1498.805330735296	133.33343029301614
2021	TG	m	36-45	1000	0	1013.1350778848678	88.70554294763133
2021	TG	m	36-45	1500	400	2609.465738145113	228.34465849166736
2021	TG	m	36-45	2000	0	1795.355354724452	154.06319177895784
2021	TG	m	36-45	2500	600	14180.358897043989	1253.029868945945
2021	TG	m	36-45	300	0	5231.010283645615	463.37340995203704
2021	TG	m	36-45	500	0	1789.0233423542231	156.81435243412852
2021	TG	m	36-45	1000	0	1009.0311724413186	91.05544182145968
2021	TG	m	36-45	1500	400	3528.3662309452147	308.8686947710812
2021	TG	m	36-45	2000	0	2240.3338448119907	186.2252886579372
2021	TG	m	36-45	2500	600	10559.494706194251	932.1624602805823
2021	TG	m	46-55	300	0	6909.234002403394	592.6326719545759
2021	TG	m	46-55	500	0	1865.595469141677	159.21929187700152
2021	TG	m	46-55	1000	0	1283.5658027492464	114.17021428747103
2021	TG	m	46-55	1500	400	3893.1476913787424	332.3764781956561
2021	TG	m	46-55	2000	0	1987.3801199694724	171.82736345333979
2021	TG	m	46-55	2500	600	9149.048104604706	797.9841791936196
2021	TG	m	46-55	300	0	9456.522691758722	813.0922233317979
2021	TG	m	46-55	500	0	2800.9888388179243	237.54309255536646
2021	TG	m	46-55	1000	0	1825.5898418929428	158.9112544497475
2021	TG	m	46-55	1500	400	4529.740115191117	389.1172539675608
2021	TG	m	46-55	2000	0	1783.028177921921	152.3289261609316
2021	TG	m	46-55	2500	600	10184.284284641146	876.8111476250924
2021	TG	m	56-65	300	0	12222.860113617704	1040.550968152471
2021	TG	m	56-65	500	0	3762.6500871468334	323.11208108998835
2021	TG	m	56-65	1000	0	1994.251227222383	172.9159299703315
2021	TG	m	56-65	1500	400	4576.68060514301	395.6632556808181
2021	TG	m	56-65	2000	0	1702.714256407693	147.81830423604697
2021	TG	m	56-65	2500	600	7841.9409596113865	673.6424734923057
2021	TG	m	56-65	300	0	12756.72519438617	1092.1237259805202
2021	TG	m	56-65	500	0	3034.7481748519094	261.2558528180234
2021	TG	m	56-65	1000	0	1481.6568344721943	130.9903704142198
2021	TG	m	56-65	1500	400	3160.756015567258	275.6755862534046
2021	TG	m	56-65	2000	0	1253.5535552582144	110.79505620058626
2021	TG	m	56-65	2500	600	4140.243501738608	360.38243154855445
2021	TG	m	66-75	300	0	12419.537313184886	1066.5401637968607
2021	TG	m	66-75	500	0	2773.164134493023	234.45619818102568
2021	TG	m	66-75	1000	0	1212.3713869327307	100.22125003905967
2021	TG	m	66-75	1500	400	2015.8280619696527	177.0096149421297
2021	TG	m	66-75	2000	0	583.6306924112141	54.537223116029054
2021	TG	m	66-75	2500	600	3218.558588033095	269.5141129330732
2021	TG	m	66-75	300	0	12800.124500673413	1084.067804547958
2021	TG	m	66-75	500	0	2293.162817863226	198.22429495025426
2021	TG	m	66-75	1000	0	768.1540283554048	69.18049476621673
2021	TG	m	66-75	1500	400	1089.64083229132	92.26290964148939
2021	TG	m	66-75	2000	0	438.50758388496934	NA
2021	TG	m	66-75	2500	600	1819.9466655167937	157.15102487802505
2021	TG	m	76-	300	0	10138.653590955064	888.7471439545043
2021	TG	m	76-	500	0	1857.19748803325	159.95429658237845
2021	TG	m	76-	1000	0	500.9939586791396	43.31470940588042
2021	TG	m	76-	1500	400	581.3357327878475	43.031953542958945
2021	TG	m	76-	2000	0	222.5431568995118	NA
2021	TG	m	76-	2500	600	728.978399496302	62.72979414090514
2021	TG	m	76-	300	0	11480.814446564988	1035.6969395568594
2021	TG	m	76-	500	0	1506.2351529626549	137.25292308814824
2021	TG	m	76-	1000	0	319.97526556544005	NA
2021	TG	m	76-	1500	400	491.7432915110141	NA
2021	TG	m	76-	2000	0	148.900860439986	NA
2021	TG	m	76-	2500	600	473.1684351668507	NA
2021	TG	m	76-	300	0	1724.1935884976388	170.20660438993946
2021	TG	m	76-	500	0	193.17038059905173	NA
2021	TG	m	76-	1000	0	54.16297919489443	NA
2021	TG	m	76-	1500	400	98.26676160953939	NA
2021	TG	m	76-	2000	0	-22.135030534118414	NA
2021	TG	m	76-	2500	600	31.37825420372188	NA
2021	TG	w	0-18	0	200	761.8266565124691	69.1973060136661
2021	TG	w	0-18	300	0	63332.5626490204	5576.05691163661
2021	TG	w	0-18	1500	400	515.0131654213369	50.85774353798479
2021	TG	w	0-18	2500	600	1416.9025246164947	135.77582011651248
2021	TG	w	19-25	300	0	11674.03079886891	1051.7817528448068
2021	TG	w	19-25	500	0	1036.2692790534347	96.04349921969697
2021	TG	w	19-25	1000	0	706.6744496050477	65.65206337114796
2021	TG	w	19-25	1500	400	2149.590752935037	191.97917695296928
2021	TG	w	19-25	2000	0	550.0322120853514	48.82832626719028
2021	TG	w	19-25	2500	600	8699.76531903498	810.3258331664838
2021	TG	w	26-35	300	0	8085.079818503857	751.7348867524415
2021	TG	w	26-35	500	0	859.5765339690447	81.28946986747906
2021	TG	w	26-35	1000	0	876.6107699275017	75.56542516266927
2021	TG	w	26-35	1500	400	1866.1319494977593	179.2117980066687
2021	TG	w	26-35	2000	0	856.5409037526697	77.73019433906302
2021	TG	w	26-35	2500	600	9899.757173857168	931.9089235924184
2021	TG	w	26-35	300	0	8714.555487536565	782.5448501883075
2021	TG	w	26-35	500	0	1587.5269600342215	140.20595127064735
2021	TG	w	26-35	1000	0	1331.2836517807095	119.733314297162
2021	TG	w	26-35	1500	400	2522.094705025852	217.9798188013956
2021	TG	w	26-35	2000	0	1102.3019316994398	104.62643594946712
2021	TG	w	26-35	2500	600	10688.417118574753	962.431926174555
2021	TG	w	36-45	300	0	8682.656755370945	752.9175128503703
2021	TG	w	36-45	500	0	2490.369144346416	215.03495961194858
2021	TG	w	36-45	1000	0	1199.3300374911726	114.29732029838488
2021	TG	w	36-45	1500	400	3300.7592749744654	279.3018222441897
2021	TG	w	36-45	2000	0	1434.5390504139662	130.08554552448913
2021	TG	w	36-45	2500	600	10145.520645281598	885.4462566352449
2021	TG	w	36-45	300	0	8649.62702514641	749.5554979527369
2021	TG	w	36-45	500	0	2572.464695092663	225.3078730655834
2021	TG	w	36-45	1000	0	1590.1863093879074	134.7295351657085
2021	TG	w	36-45	1500	400	3327.4064590204507	285.69098473200575
2021	TG	w	36-45	2000	0	1389.629646692425	123.32680285302922
2021	TG	w	36-45	2500	600	7567.1807178739455	663.366218848154
2021	TG	w	46-55	300	0	10800.554215792268	930.9508071136661
2021	TG	w	46-55	500	0	3067.6130725126714	260.12938176002353
2021	TG	w	46-55	1000	0	1501.6567238904536	131.89088489301503
2021	TG	w	46-55	1500	400	3291.062902520299	283.52660151338205
2021	TG	w	46-55	2000	0	1248.750671453774	110.9620509040542
2021	TG	w	46-55	2500	600	6658.404530173838	565.4180979710072
2021	TG	w	46-55	300	0	14172.417087450176	1201.129755916074
2021	TG	w	46-55	500	0	4027.7797295096516	341.24851212557405
2021	TG	w	46-55	1000	0	1956.3645810794085	163.40515089035034
2021	TG	w	46-55	1500	400	3877.9481093461814	325.00337682291865
2021	TG	w	46-55	2000	0	1361.3218937311321	119.37758625345305
2021	TG	w	46-55	2500	600	7727.952789386511	655.7369003579952
2021	TG	w	56-65	300	0	15818.796220240294	1352.7625701460056
2021	TG	w	56-65	500	0	4492.386732601971	383.4234973564744
2021	TG	w	56-65	1000	0	1714.7175213694572	146.41700043343008
2021	TG	w	56-65	1500	400	3546.0608335267752	298.94043422397226
2021	TG	w	56-65	2000	0	1244.7570827082545	107.32890247600153
2021	TG	w	56-65	2500	600	5929.401559878736	502.24286689655855
2021	TG	w	56-65	300	0	15673.17291841373	1330.0767983011901
2021	TG	w	56-65	500	0	3417.7038088925183	285.73508068872616
2021	TG	w	56-65	1000	0	1620.1195470058917	136.85038772784173
2021	TG	w	56-65	1500	400	2662.594121534005	223.86573546612635
2021	TG	w	56-65	2000	0	712.0521103665233	60.480767727829516
2021	TG	w	56-65	2500	600	3841.0280713152883	328.13777892524377
2021	TG	w	66-75	300	0	14270.769643478618	1204.2344934530556
2021	TG	w	66-75	500	0	3022.7278845692426	254.97747590206563
2021	TG	w	66-75	1000	0	1171.7809051666409	102.20163532160223
2021	TG	w	66-75	1500	400	1593.8074510869383	135.39121010201052
2021	TG	w	66-75	2000	0	557.8721773792058	49.73950537061319
2021	TG	w	66-75	2500	600	2307.627068315223	193.38500365242362
2021	TG	w	66-75	300	0	15415.358157219664	1305.0291949016973
2021	TG	w	66-75	500	0	2461.7003769378366	208.27547200303525
2021	TG	w	66-75	1000	0	482.9489153586328	NA
2021	TG	w	66-75	1500	400	933.4535290207714	76.54505434678867
2021	TG	w	66-75	2000	0	330.1335853472352	NA
2021	TG	w	66-75	2500	600	1264.7227807153017	105.56912835175171
2021	TG	w	76-	300	0	13203.494459945261	1129.1738565093838
2021	TG	w	76-	500	0	1867.5820810645073	157.3735142815858
2021	TG	w	76-	1000	0	465.64442962035537	NA
2021	TG	w	76-	1500	400	566.4360683709383	47.611402187962085
2021	TG	w	76-	2000	0	146.7127024177462	NA
2021	TG	w	76-	2500	600	431.61866682715714	NA
2021	TG	w	76-	300	0	17619.53091581732	1544.6598728033714
2021	TG	w	76-	500	0	2172.3903548981993	191.01467146212235
2021	TG	w	76-	1000	0	351.8447832778841	NA
2021	TG	w	76-	1500	400	341.36453800678254	NA
2021	TG	w	76-	2000	0	118.51456902526319	NA
2021	TG	w	76-	2500	600	387.9649947490543	NA
2021	TG	w	76-	300	0	5028.405786799937	498.6342438380234
2021	TG	w	76-	500	0	420.1278723951429	NA
2021	TG	w	76-	1000	0	1.619120266288519	NA
2021	TG	w	76-	1500	400	75.10692385926842	NA
2021	TG	w	76-	2500	600	-4.849783865734935	NA
2021	TI	m	0-18	0	200	179.4421177006513	NA
2021	TI	m	0-18	300	0	35789.22011788957	3130.0135429194197
2021	TI	m	0-18	1500	400	126.89852721586823	NA
2021	TI	m	0-18	2500	600	1492.3482487888634	186.49776682443917
2021	TI	m	19-25	300	0	5536.935392989814	526.920814618934
2021	TI	m	19-25	500	0	557.103091968596	56.404981622472405
2021	TI	m	19-25	1000	0	291.27642895653844	NA
2021	TI	m	19-25	1500	400	565.7315006039291	48.86451276065782
2021	TI	m	19-25	2000	0	127.14674211800099	NA
2021	TI	m	19-25	2500	600	5671.839902322218	549.4301760601811
2021	TI	m	26-35	300	0	3001.0485620155932	268.9058293113485
2021	TI	m	26-35	500	0	445.95022312738	NA
2021	TI	m	26-35	1000	0	140.7511304654181	NA
2021	TI	m	26-35	1500	400	412.46114855363965	NA
2021	TI	m	26-35	2000	0	92.9607508610934	NA
2021	TI	m	26-35	2500	600	5192.0901783746485	478.4928999040276
2021	TI	m	26-35	300	0	2656.4794226654617	234.68288905872032
2021	TI	m	26-35	500	0	631.3828733426333	55.63571982085705
2021	TI	m	26-35	1000	0	124.83177801221609	NA
2021	TI	m	26-35	1500	400	288.01306826248765	NA
2021	TI	m	26-35	2000	0	150.3446239810437	NA
2021	TI	m	26-35	2500	600	6337.540928651765	588.3787063956261
2021	TI	m	36-45	300	0	2641.243909845725	224.2479822281748
2021	TI	m	36-45	500	0	715.9879548586905	60.18994334805757
2021	TI	m	36-45	1000	0	310.17373635433614	NA
2021	TI	m	36-45	1500	400	429.82124258697036	NA
2021	TI	m	36-45	2000	0	243.34245745651424	NA
2021	TI	m	36-45	2500	600	6846.195164126158	603.9725639661774
2021	TI	m	36-45	300	0	3254.2756414503606	286.3876779358834
2021	TI	m	36-45	500	0	942.3380725365132	81.65973145049065
2021	TI	m	36-45	1000	0	373.9764304945618	NA
2021	TI	m	36-45	1500	400	658.0237828623503	58.59981028176844
2021	TI	m	36-45	2000	0	254.30031826905906	NA
2021	TI	m	36-45	2500	600	6948.138349926993	610.3610453051515
2021	TI	m	46-55	300	0	3458.653292187974	301.06748073967174
2021	TI	m	46-55	500	0	1085.9788176744432	93.8411095184274
2021	TI	m	46-55	1000	0	460.34434968419373	44.744243275374174
2021	TI	m	46-55	1500	400	782.9261703416705	68.48165713297203
2021	TI	m	46-55	2000	0	318.64292129315436	NA
2021	TI	m	46-55	2500	600	7954.656712262184	694.3874091776088
2021	TI	m	46-55	300	0	5431.648012714088	465.0021142917685
2021	TI	m	46-55	500	0	1956.969350412935	169.82100275857374
2021	TI	m	46-55	1000	0	601.1124579734355	51.629297765437514
2021	TI	m	46-55	1500	400	1292.2425818610936	110.15676914295182
2021	TI	m	46-55	2000	0	397.9325895551592	NA
2021	TI	m	46-55	2500	600	7888.8650359749045	693.4528795699589
2021	TI	m	56-65	300	0	5840.177931918502	498.7551729399711
2021	TI	m	56-65	500	0	2410.0235552851855	207.41716963751242
2021	TI	m	56-65	1000	0	668.013854817003	57.980780977290124
2021	TI	m	56-65	1500	400	1203.8167679216713	102.26769514381886
2021	TI	m	56-65	2000	0	458.47943681292236	NA
2021	TI	m	56-65	2500	600	5838.3692846235635	511.0582959339954
2021	TI	m	56-65	300	0	4812.361010759249	411.79069104697555
2021	TI	m	56-65	500	0	1856.2963775330036	159.4148349291645
2021	TI	m	56-65	1000	0	436.69405632063746	NA
2021	TI	m	56-65	1500	400	757.6118611707539	67.29070604592562
2021	TI	m	56-65	2000	0	330.22700436227024	NA
2021	TI	m	56-65	2500	600	2982.724076966867	267.26910636760294
2021	TI	m	66-75	300	0	3560.651271155328	299.41441308613867
2021	TI	m	66-75	500	0	1300.4212894037366	111.39854364749044
2021	TI	m	66-75	1000	0	248.67014109157026	NA
2021	TI	m	66-75	1500	400	349.16870252788067	NA
2021	TI	m	66-75	2000	0	126.60795644670725	NA
2021	TI	m	66-75	2500	600	1648.134207795933	142.97977537941188
2021	TI	m	66-75	300	0	2593.6213335903735	225.41224080277607
2021	TI	m	66-75	500	0	1193.329609754905	101.43488456169143
2021	TI	m	66-75	1000	0	108.33597368746996	NA
2021	TI	m	66-75	1500	400	141.54859908297658	NA
2021	TI	m	66-75	2000	0	50.46131011575461	NA
2021	TI	m	66-75	2500	600	559.128172871992	47.833429127465934
2021	TI	m	76-	300	0	2383.4055389253795	203.62469631619751
2021	TI	m	76-	500	0	571.6813077519834	47.04548907466233
2021	TI	m	76-	1000	0	69.72102679312229	NA
2021	TI	m	76-	1500	400	216.00986457243562	NA
2021	TI	m	76-	2500	600	334.65192845121027	NA
2021	TI	m	76-	300	0	2267.4998129350693	197.2191449450329
2021	TI	m	76-	500	0	495.0899790905416	42.38452744856477
2021	TI	m	76-	1000	0	34.957753844857216	NA
2021	TI	m	76-	1500	400	105.63166413456202	NA
2021	TI	m	76-	2000	0	71.12622557021677	NA
2021	TI	m	76-	2500	600	131.19339498087763	NA
2021	TI	m	76-	300	0	295.38629515469074	NA
2021	TI	m	76-	500	0	24.8645264403522	NA
2021	TI	m	76-	1500	400	49.450768433064226	NA
2021	TI	m	76-	2500	600	58.33993325717747	NA
2021	TI	w	0-18	0	200	282.4993451292068	NA
2021	TI	w	0-18	300	0	33067.015448182596	2909.5434835725464
2021	TI	w	0-18	1500	400	96.98674665153027	NA
2021	TI	w	0-18	2500	600	1729.9134814485908	228.5088917533867
2021	TI	w	19-25	300	0	6410.035796830952	577.7906687129289
2021	TI	w	19-25	500	0	603.3697352965177	56.21043379465118
2021	TI	w	19-25	1000	0	335.4159450690448	NA
2021	TI	w	19-25	1500	400	527.5058543737978	50.85013882489875
2021	TI	w	19-25	2000	0	101.7416581966728	NA
2021	TI	w	19-25	2500	600	5161.878749766499	471.26592306094244
2021	TI	w	26-35	300	0	4258.454297654926	382.4240883323364
2021	TI	w	26-35	500	0	593.6535742506385	56.22805919032544
2021	TI	w	26-35	1000	0	290.9438352007419	NA
2021	TI	w	26-35	1500	400	326.578159615472	NA
2021	TI	w	26-35	2000	0	169.80933856397868	NA
2021	TI	w	26-35	2500	600	4971.310194865018	449.8639092310332
